src	tran	score
costará	it will cost	0.40873015873015883
ve	go	0.0
contraste	contrast	0.9777777777777777
colas	tails	0.6
atacados	attacked	0.8
hermanos	brothers	0.5
amarrarnos	tie us up	0.4037037037037037
ventas	sales	0.5777777777777778
vulnerable	vulnerable	1.0
he	i have	0.5555555555555555
elaboraron	elaborated	0.88
fenómeno	phenomenon	0.8583333333333334
sucediendo	happening	0.43333333333333335
mandato	mandate	0.9428571428571428
doctores	doctors	0.975
visita	visit	0.9666666666666667
pero	but	0.0
averiguar	find out	0.4907407407407407
prolonga	prolongs	0.95
investigadora	researcher	0.5692307692307693
comunitarias	community	0.850925925925926
humor	humor	1.0
designada	designated	0.9377777777777778
mujer	woman	0.0
apremia	press	0.6761904761904761
cuerpos	bodies	0.5396825396825397
complejo	complex	0.9214285714285715
valoración	assessment	0.46666666666666656
ataúdes	coffins	0.4285714285714286
muerde	bites	0.4555555555555555
llegarme	reach me	0.6666666666666666
negativo	negative	0.95
minimizamos	we minimize	0.7575757575757575
vives	do you live	0.0
dudas	Doubts	0.7300000000000001
trajes	suits	0.4555555555555555
sustancia	substance	0.8814814814814814
valernos	be worth	0.4722222222222221
preguntada	asked	0.5333333333333333
comidas	foods	0.6761904761904761
mostraban	showed	0.35185185185185186
enfermero	nurse	0.5333333333333333
tales	such	0.0
culinaria	culinary	0.9305555555555555
seguirlos	follow them	0.468013468013468
emprender	undertake	0.5555555555555555
triste	sad	0.0
bajó	low	0.0
designado	designated	0.9377777777777778
expresado	voiced	0.5185185185185185
terminemos	let&#39;s finish	0.47083333333333344
razonables	reasonable	0.88
cubre	it covers	0.5407407407407407
máximos	highs	0.5619047619047619
terminó	finished	0.5119047619047619
encabezó	topped	0.4305555555555556
cabo	cape	0.6666666666666666
defunciones	deaths	0.5050505050505051
cultivábamos	we cultivated	0.7072649572649573
candidatos	candidates	0.96
zona	zone	0.8833333333333334
practican	they practice	0.6768416768416768
interesándose	getting interested	0.6415954415954417
inflarían	would inflate	0.5007122507122507
extraer	extract	0.8857142857142858
entrevista	interview	0.683068783068783
debes	you must	0.44166666666666665
identificables	identifiable	0.9714285714285714
formar	to form	0.5396825396825397
propósito	purpose	0.6899470899470899
sospecha	suspicion	0.6481481481481481
agradecemos	we appreciate	0.47972027972027975
famosas	famous	0.9095238095238095
siguiente	following	0.4814814814814814
surge	arises	0.5777777777777778
preexistentes	pre-existing	0.869871794871795
exhaustiva	exhaustive	0.96
ciudadanía	citizenship	0.5878787878787879
fruta	fruit	0.9066666666666667
implicaciones	implications	0.9525641025641025
creer	believe	0.5619047619047619
breve	brief	0.7866666666666667
ahí	there	0.5111111111111111
incluyen	include	0.9214285714285715
hielo	ice	0.6888888888888888
salario	salary	0.9095238095238095
cuartos	rooms	0.4476190476190476
social	Social	1.0
litros	liters	0.9222222222222223
clasificar	sort out	0.40833333333333344
lingüística	linguistics	0.9636363636363636
colocó	placed	0.5555555555555555
asesora	adviser	0.6190476190476191
proteger	to protect	0.5750000000000001
esposar	handcuff	0.0
intensa	intense	0.9428571428571428
geológico	geological	0.9377777777777778
cajas	boxes	0.46666666666666656
síndrome	syndrome	0.9249999999999999
paso	He passed	0.6944444444444443
ordenadas	ordered	0.853968253968254
deprimí	I depressed	0.5896103896103896
alertaron	alerted	0.853968253968254
escena	scene	0.8111111111111112
amante	lover	0.4555555555555555
inmediatamente	immediately	0.7896103896103897
murieron	they died	0.32407407407407407
pulmones	lungs	0.6833333333333332
movimiento	movement	0.8674999999999999
informales	informal	0.96
usó	use	0.7777777777777777
autos	cars	0.6333333333333333
héroes	heroes	1.0
hijas	daughters	0.4370370370370371
generosidad	generosity	0.9054545454545454
resuelve	solve	0.6
busque	I searched	0.5111111111111111
secuencia	sequence	0.8444444444444443
coágulos	clots	0.6583333333333333
gastado	spent	0.5619047619047619
electrónico	electronic	0.9818181818181818
accionistas	shareholders	0.5075757575757576
cerdos	pigs	0.4722222222222221
trabajos	jobs	0.45833333333333326
quedando	staying	0.5119047619047619
encontrar	find	0.4537037037037037
extensión	extension	1.0
rusa	Russian	0.9
cuarta	quarter	0.746031746031746
presuntos	presumed	0.836111111111111
virtual	virtual	1.0
oeste	West	0.7833333333333333
referente	Referrer	0.8833333333333333
nocturnos	nocturnal	0.9111111111111111
cercanía	closeness	0.5694444444444444
impondrán	will impose	0.40067340067340074
trastorno	disorder	0.5648148148148148
coagulación	coagulation	0.9636363636363636
gordos	fat	0.0
lava	wash	0.5
ven	come	0.0
compra	purchase	0.6388888888888888
protecciones	protections	0.9484848484848484
factores	factors	0.975
dadas	given	0.0
asemeja	resembles	0.5052910052910052
telescopio	telescope	0.9377777777777778
ucraniano	ukrainian	0.8238095238095238
huella	paw print	0.0
brillante	sparkly	0.47619047619047605
solicitado	requested	0.4740740740740741
manejar	drive	0.4476190476190476
casada	married	0.5396825396825397
estamos	we&#39;re	0.4179894179894179
apenas	barely	0.5555555555555555
caja	box	0.0
gente	people	0.5777777777777778
financiados	financed	0.9022727272727272
costeras	coastal	0.8238095238095238
cerebro	brain	0.4476190476190476
cerca	near	0.6333333333333333
disminuir	decrease	0.412037037037037
técnicas	techniques	0.8483333333333334
correo	mail	0.0
golpeado	beaten	0.5277777777777778
partidos	matches	0.6011904761904762
farmacéuticas	pharmaceutical	0.8772893772893773
principios	beginning	0.5444444444444444
cola	tail	0.5
billete	ticket	0.6428571428571429
ocupa	occupies	0.8133333333333332
certeza	certainty	0.853968253968254
bonos	bonds	0.9066666666666667
estará	will be	0.0
criticó	critical	0.9214285714285715
oscuridad	darkness	0.412037037037037
derrotado	defeated	0.6601851851851852
apareció	showed up	0.412037037037037
genera	generate	0.95
emergencia	emergency	0.9377777777777778
interior	inside	0.6388888888888888
hidrógeno	hydrogen	0.8958333333333333
le	you	0.0
sea	be	0.611111111111111
cena	Dinner	0.4722222222222221
adquisición	acquisition	0.890909090909091
hallado	found	0.4476190476190476
tocan	they touch	0.43333333333333335
diaria	daily	0.5888888888888889
eficacia	effectiveness	0.5192307692307693
ciudad	city	0.611111111111111
darse	give	0.4833333333333334
ampliar	enlarge	0.6190476190476191
paladar	palate	0.8476190476190476
peruana	Peruvian	0.9214285714285715
autónomo	autonomous	0.96
necesitada	needy	0.6333333333333333
incubamos	we hatched	0.30740740740740735
expectativas	expectations	0.9333333333333333
soldado	soldier	0.8285714285714286
portal	portal	1.0
cosechado	harvested	0.4444444444444444
dice	He says	0.4642857142857142
emite	emits	0.92
alarmas	alarms	0.9714285714285714
inteligencia	intelligence	0.9333333333333333
escudo	shield	0.5555555555555555
urnas	urns	0.9533333333333333
conejita	Bunny girl	0.4833333333333334
charlas	talks	0.6761904761904761
anillo	ring	0.4444444444444444
municipio	municipality	0.9111111111111111
dura	hard	0.5
sacar	take	0.4833333333333334
colapso	collapse	0.9083333333333333
intentos	Attempts	0.5833333333333334
clic	click	0.96
dispararon	they fired	0.3999999999999999
cósmica	cosmic	0.9714285714285714
amenazadas	threatened	0.5166666666666667
mayoría	most	0.5952380952380952
coronavirus	coronavirus	1.0
relajan	relax	0.8742857142857143
todos	everyone	0.44166666666666665
sencilla	simple	0.625
números	numbers	0.9333333333333333
permitirá	will allow	0.4740740740740741
detallados	detailed	0.87
clínico	clinical	0.9214285714285715
percepción	perception	0.96
remitió	forwarded	0.4179894179894179
alguien	someone	0.5238095238095238
necesario	necessary	0.9111111111111111
experto	expert	0.9714285714285714
cancelado	cancelled	0.9111111111111111
jueves	Thursday	0.5277777777777778
disparado	shot	0.4537037037037037
completa	complete	0.95
informe	report	0.5396825396825397
saludable	healthy	0.5026455026455027
médica	medical	0.9714285714285714
accesibles	accessible	0.96
prosigue	go on	0.44166666666666665
fines	purposes	0.3833333333333333
anunciaron	they announced	0.6190476190476191
separados	separated	0.9111111111111111
hubieras	would have	0.4833333333333334
deberíamos	we should	0.4740740740740741
necesidades	needs	0.8012121212121213
pujante	vigorous	0.0
virales	viral	0.9428571428571428
momentos	moments	0.975
cifras	figures	0.6626984126984127
salieran	come out	0.41666666666666674
retraso	delay	0.5619047619047619
estrictas	strict	0.8888888888888888
especialmente	especially	0.8830769230769232
parado	stopped	0.4365079365079365
aplicaciones	Applications	0.9111111111111112
cálculos	calculations	0.9333333333333333
equivocado	wrong	0.43333333333333335
asistente	assistant	0.8433862433862434
pastillas	pills	0.8066666666666666
desprenderse	break off	0.2962962962962963
robarse	steal	0.4476190476190476
ecuatoriano	Ecuadorian	0.9436363636363637
peligroso	dangerous	0.6370370370370371
bajar	go down	0.0
resolución	resolution	0.96
aproximación	approach	0.8
eléctricas	electrical	0.96
príncipe	the prince	0.7833333333333333
cristal	crystal	0.9238095238095239
permiso	Excuse me	0.5026455026455027
prisa	rush	0.6333333333333333
nº	no.	0.8888888888888888
azúcar	sugar	0.7000000000000001
vienen	they come	0.4259259259259258
nutrientes	nutrients	0.98
prohibición	prohibition	0.9636363636363636
representa	It represents	0.8641025641025641
actividades	activities	0.9054545454545454
caras	faces	0.6
logísticos	logistic	0.96
simplifica	simplifies	0.92
tratamientos	treatments	0.8474074074074074
contagiado	infected	0.5499999999999999
adolescencia	adolescence	0.9484848484848484
densamente	densely	0.8428571428571429
listos	ready	0.0
permitan	allow	0.0
ejecutar	run	0.48611111111111116
inconcluso	unfinished	0.5166666666666667
fotógrafa	photographer	0.7222222222222222
pidió	asked	0.0
aspectos	aspects	0.975
sanguíneos	blood	0.0
material	material	1.0
párroco	parish priest	0.6263736263736264
aerolíneas	airlines	0.829642857142857
despistar	mislead	0.5886243386243386
integrantes	members	0.5670995670995671
ciencia	science	0.8095238095238096
rechazo	rejection	0.671957671957672
latinoamericanos	latin americans	0.9616666666666668
reforma	reform	0.9714285714285714
gritarles	shout at	0.4907407407407407
puedan	can	0.0
bases	bases	1.0
protectoras	protective	0.8672727272727273
contiene	contains	0.9
extenderse	extend	0.92
presente	Present	0.975
evolución	evolution	0.9555555555555556
señalaron	they pointed	0.5277777777777778
viviendo	living	0.6388888888888888
problemático	problematic	0.9833333333333333
mano	hand	0.6666666666666666
compañero	partner	0.7566137566137566
redes	nets	0.6333333333333333
actualizados	updated	0.5515873015873015
vacíos	empty	0.0
complicado	complicated	0.9436363636363637
dólares	Dollars	0.9333333333333333
cultivados	cultivated	0.92
conociendo	knowing	0.5738095238095239
oportuno	timely	0.0
sorprendida	surprised	0.7813852813852813
luchando	fighting	0.5
estilo	style	0.7000000000000001
cerró	Hill	0.0
trabajaba	worked	0.4259259259259258
renal	renal	1.0
tranquilidad	tranquility	0.9136363636363637
les	them	0.5277777777777778
termina	ends	0.4642857142857142
rarezas	rarities	0.8458333333333333
hablarme	Talk to me	0.6333333333333333
morían	they died	0.4259259259259258
lapso	lapse	0.92
tocar	play	0.4833333333333334
habilidades	abilities	0.8047138047138048
galaxias	galaxies	0.95
conceder	grant	0.44166666666666665
euros	euros	1.0
interrupción	interruption	0.9666666666666666
usuarios	users	0.8133333333333332
arrendamientos	leases	0.46031746031746024
mayonesa	Mayonnaise	0.9349999999999999
quehaceres	tasks	0.43333333333333335
tuvimos	we had	0.0
realiza	makes	0.39523809523809517
programas	programs	0.9777777777777777
recipiente	container	0.5314814814814816
escuelas	schools	0.6904761904761904
acostumbrarse	Get used	0.4241452991452992
confiaba	trusted	0.0
semáforos	traffic lights	0.4933862433862435
extranjero	Foreign	0.465079365079365
realidad	reality	0.8678571428571429
producen	produce	0.975
soviética	soviet	0.9333333333333333
discurso	speech	0.5277777777777778
inflados	inflated	0.9
tratan	try	0.6666666666666666
palabras	words	0.5499999999999999
esos	those	0.6333333333333333
tecnología	technology	0.9066666666666667
suspendidas	suspended	0.9232323232323232
eficientemente	efficiently	0.812987012987013
lentitud	slowness	0.5
federal	federal	1.0
dispuesta	ready	0.4370370370370371
dengue	dengue	1.0
enteré	i found out	0.4191919191919191
colaborar	to collaborate	0.6951058201058201
imponerse	prevail	0.5026455026455027
despreocupadamente	nonchalantly	0.611111111111111
bañan	bathe	0.6
expulsar	expel	0.8366666666666667
sino	if not	0.75
cuántas	how many	0.5119047619047619
aparece	appears	0.7942857142857143
cubrirse	cover up	0.5
queda	remains	0.5619047619047619
pronunciados	pronounced	0.8933333333333334
agradecidos	grateful	0.537878787878788
intenten	try	0.48611111111111116
resumida	summed up	0.5935185185185184
olvidaras	you will forget	0.48703703703703694
propios	own	0.4920634920634921
acusaciones	accusations	0.8981818181818182
boliviana	Bolivian	0.9777777777777777
futuras	future	0.9095238095238095
seguidos	followed	0.33333333333333326
devolver	give back	0.32407407407407407
paralizarse	freeze	0.5050505050505051
su	its	0.0
empezó	it started	0.0
figura	figure	0.9333333333333333
haberse	to have	0.4285714285714286
reclama	claim	0.7904761904761904
distancia	distance	0.9305555555555555
edad	age	0.0
denunciadas	denounced	0.8632996632996633
juicio	judgment	0.5277777777777778
retroceder	back	0.44999999999999996
tanto	so much	0.0
gmt	gmt	1.0
entramos	we enter	0.5833333333333334
informada	informed	0.9305555555555555
agudos	treble	0.0
generalizada	widespread	0.5722222222222223
articuladas	articulated	0.9272727272727274
monarca	monarch	0.9428571428571428
saber	to know	0.0
informando	reporting	0.43333333333333335
detectar	detect	0.95
nucleicos	nucleic	0.9555555555555556
terremoto	earthquake	0.43333333333333335
reír	laugh	0.0
aerolínea	airline	0.8571428571428572
débiles	weak	0.4642857142857142
logre	I achieved	0.43333333333333335
cuestionado	disputed	0.654040404040404
dando	giving	0.4555555555555555
encuestas	polls	0.4370370370370371
turismo	tourism	0.9142857142857143
exactamente	exactly	0.8337662337662337
número	number	0.9222222222222223
global	global	1.0
goza	enjoy	0.0
ropa	clothes	0.4642857142857142
cazar	hunt	0.0
desconocida	unknown	0.3225108225108224
purificación	purification	0.9666666666666666
arda	burn	0.5
ponga	put	0.5111111111111111
afirmar	say	0.4920634920634921
construir	build	0.0
cercanos	nearby	0.5138888888888888
alertar	alert	0.9428571428571428
evidentes	evident	0.9555555555555556
narrativas	narratives	0.96
obtuvieron	they got	0.5583333333333333
modelo	model	0.9666666666666667
medicamento	medicine	0.8737012987012986
contigo	with you	0.4900793650793651
compartimentos	compartments	0.9714285714285714
prueba	test	0.4722222222222221
guerra	war	0.5
sombría	gloomy	0.5396825396825397
degradan	degrade	0.9214285714285715
imposibilitados	disabled	0.6527777777777778
lenguas	tongues	0.7142857142857143
hallada	found	0.4476190476190476
obesos	obese	0.8933333333333334
imagina	Imagine	0.9428571428571428
memoria	memory	0.9095238095238095
método	method	0.9222222222222223
punto	point	0.76
desaparecida	disappeared	0.8037878787878788
